Cruise	Location	Station	Transect	Date_Time_UTC	Latitude	Longitude	Moc_size	Net_number	Vol_filtered	Total_pyrosome_vol	Total_count	Subsample_count	Subsample_vol	Est_total_count	Abundance	Biovolume	Colony_ID	Length
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L295	11.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L296	14
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L297	14
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L298	13.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L299	10
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L300	16.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L301	15
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L302	12
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L303	14
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L304	11.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L305	12.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L306	17
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L307	12.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L308	7.5
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	4	0	3457.8	2000	52	950	20	52	0.0150	0.5784	L309	13
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L310	19
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L311	18
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L312	14
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L313	4
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L314	12
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L315	18
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L316	15
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L317	11
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L318	16
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L319	14
S18	NH	N3	Ma	2018-07-10 08:13:26	44.651579	-124.642152	1	0	864.4	550	11	nd	nd	11	0.0127	0.6363	L320	16
S18	NH	N3	Ma	2018-07-10 08:20:06	44.65164	-124.637198	4	1	1034.4	100	1	nd	nd	1	0.0010	0.0967	L321	14
S18	NH	N3	Ma	2018-07-10 08:23:37	44.651828	-124.634428	4	2	568.1	80	1	nd	nd	1	0.0018	0.1408	L322	18
S18	NH	N3	Ma	2018-07-10 08:27:52	44.652085	-124.631611	4	3	665.6	190	3	nd	nd	3	0.0045	0.2855	L323	20
S18	NH	N3	Ma	2018-07-10 08:27:52	44.652085	-124.631611	4	3	665.6	190	3	nd	nd	3	0.0045	0.2855	L324	16
S18	NH	N3	Ma	2018-07-10 08:27:52	44.652085	-124.631611	4	3	665.6	190	3	nd	nd	3	0.0045	0.2855	L325	18.5
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L326	20
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L327	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L328	19
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L329	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L330	9
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L331	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L332	21
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L333	14
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L334	10
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L335	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L336	12
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L337	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L338	19
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L339	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L340	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L341	15
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L342	17
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L343	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L344	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	4	4	693.1	4500	32	1100	20	32	0.0462	6.4926	L345	20
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L346	21
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L347	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L348	25
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L349	13
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L350	11
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L351	18
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L352	19
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L353	21
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L354	16
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L355	21
S18	NH	N3	Ma	2018-07-10 08:32:32	44.652267	-124.628297	1	4	173.3	840	11	nd	nd	11	0.0635	4.8471	L356	21
S18	NH	N1	Ma	2018-07-10 10:37:36	44.651855	-124.2967	4	0	715.8	50	1	nd	nd	1	0.0014	0.0699	L357	15
S18	NH	N1	Ma	2018-07-10 10:46:14	44.652142	-124.291818	4	4	690.6	320	5	nd	nd	5	0.0072	0.4634	L358	16
S18	NH	N1	Ma	2018-07-10 10:46:14	44.652142	-124.291818	4	4	690.6	320	5	nd	nd	5	0.0072	0.4634	L359	16.5
S18	NH	N1	Ma	2018-07-10 10:46:14	44.652142	-124.291818	4	4	690.6	320	5	nd	nd	5	0.0072	0.4634	L360	22.5
S18	NH	N1	Ma	2018-07-10 10:46:14	44.652142	-124.291818	4	4	690.6	320	5	nd	nd	5	0.0072	0.4634	L361	12
S18	NH	N1	Ma	2018-07-10 10:46:14	44.652142	-124.291818	4	4	690.6	320	5	nd	nd	5	0.0072	0.4634	L362	23
S18	NH	D2	Mb	2018-07-11 17:09:05	44.651861	-124.461057	1	0	238.6	50	1	nd	nd	1	0.0042	0.2096	L363	13
S18	NH	D2	Mb	2018-07-11 17:15:43	44.651545	-124.468958	1	2	187.3	60	1	nd	nd	1	0.0053	0.3203	L364	18
S18	NH	D2	Mb	2018-07-11 17:21:56	44.65195	-124.476296	4	3	649.2	230	4	nd	nd	4	0.0062	0.3543	L365	14
S18	NH	D2	Mb	2018-07-11 17:21:56	44.65195	-124.476296	4	3	649.2	230	4	nd	nd	4	0.0062	0.3543	L366	10.5
S18	NH	D2	Mb	2018-07-11 17:21:56	44.65195	-124.476296	4	3	649.2	230	4	nd	nd	4	0.0062	0.3543	L367	19
S18	NH	D2	Mb	2018-07-11 17:21:56	44.65195	-124.476296	4	3	649.2	230	4	nd	nd	4	0.0062	0.3543	L368	15.5
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	1	0	429.3	70	4	nd	nd	4	0.0093	0.1631	L369	7
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	1	0	429.3	70	4	nd	nd	4	0.0093	0.1631	L370	5.5
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	1	0	429.3	70	4	nd	nd	4	0.0093	0.1631	L371	5
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	1	0	429.3	70	4	nd	nd	4	0.0093	0.1631	L372	10
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	4	0	1717.4	190	3	nd	nd	3	0.0017	0.1106	L373	14.5
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	4	0	1717.4	190	3	nd	nd	3	0.0017	0.1106	L374	23
S18	NH	D3	Mb	2018-07-11 20:11:02	44.651733	-124.659886	4	0	1717.4	190	3	nd	nd	3	0.0017	0.1106	L375	19
S18	NH	D3	Mb	2018-07-11 20:16:27	44.651415	-124.665148	4	1	728.5	70	1	nd	nd	1	0.0014	0.0961	L376	16
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	1	2	232.2	80	3	nd	nd	3	0.0129	0.3445	L377	12
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	1	2	232.2	80	3	nd	nd	3	0.0129	0.3445	L378	8
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	1	2	232.2	80	3	nd	nd	3	0.0129	0.3445	L379	3
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L380	18.5
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L381	10
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L382	12.5
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L383	15
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L384	17
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L385	20.5
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L386	19
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L387	13
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L388	12.5
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L389	13
S18	NH	D3	Mb	2018-07-11 20:23:24	44.65131	-124.672034	4	2	928.6	760	11	nd	nd	11	0.0118	0.8184	L390	10.5
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	1	3	373.2	140	2	nd	nd	2	0.0054	0.3751	L391	14.5
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	1	3	373.2	140	2	nd	nd	2	0.0054	0.3751	L392	17
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L393	15
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L394	26
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L395	9.5
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L396	7
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L397	17.5
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L398	9
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L399	14
S18	NH	D3	Mb	2018-07-11 20:34:02	44.649936	-124.681094	4	3	1493	440	8	nd	nd	8	0.0054	0.2947	L400	29
S18	NH	D3	Mb	2018-07-11 20:40:39	44.64962	-124.687884	4	4	902.6	120	1	nd	nd	1	0.0011	0.1329	L401	17
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	1	0	583.6	60	1	nd	nd	1	0.0017	0.1028	L402	14
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	4	0	2334.5	170	5	nd	nd	5	0.0021	0.0728	L403	14.5
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	4	0	2334.5	170	5	nd	nd	5	0.0021	0.0728	L404	12.5
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	4	0	2334.5	170	5	nd	nd	5	0.0021	0.0728	L405	10.5
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	4	0	2334.5	170	5	nd	nd	5	0.0021	0.0728	L406	10
S18	NH	D4	Mb	2018-07-11 23:09:31	44.649321	-124.891176	4	0	2334.5	170	5	nd	nd	5	0.0021	0.0728	L407	14
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L408	15.5
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L409	17.5
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L410	15
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L411	12.5
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L412	19.5
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L413	12.5
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	4	1	649.6	320	7	nd	nd	7	0.0108	0.4926	L414	20
S18	NH	D4	Mb	2018-07-11 23:14:08	44.64831	-124.895872	1	1	162.4	70	1	nd	nd	1	0.0062	0.4310	L415	16.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L416	13.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L417	16
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L418	17
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L419	22.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L420	10.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L421	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L422	11
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	1	2	242.8	310	8	nd	nd	8	0.0329	1.2768	L423	12.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L424	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L425	7.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L426	12
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L427	14.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L428	16
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L429	7
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L430	14.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L431	12
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L432	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L433	10
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L434	13
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L435	13
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L436	17
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L437	17.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L438	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L439	16
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L440	11
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L441	9.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L442	13.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L443	9
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L444	16.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L445	10
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L446	9.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	1	3	228.2	40	1	nd	nd	1	0.0044	0.1753	L447	16
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L448	18.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L449	15.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L450	17
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L451	14
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L452	24.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L453	17
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L454	12.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L455	16.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L456	14
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L457	8.5
S18	NH	D4	Mb	2018-07-11 23:32:05	44.645745	-124.912691	1	4	127.4	60	1	nd	nd	1	0.0078	0.4710	L458	15.5
